FLOW_S7,FLOW_S8,P_EVAP,P_COND,PROFIT,EFF
50.6739705151486,44.0310533391177,4.30205374653656,0.612515754157222,-1599567.2247584,10.6587500616584
51.3589144126786,42.7626867623784,3.90570221619573,1.00016905942488,-1686466.762456,7.05804724048111
50.8151526726317,46.9188692665608,2.59325396221621,1.13693298639092,-1707747.9900408,6.21503375496756
51.1364930931561,42.5766413253709,2.43522324450406,0.722000509601976,-1628479.8262496,9.51526969390823
50.6481019509605,45.7698993321849,4.29733154067876,1.09391213716327,-1701749.31192,6.40763169867164
51.0695826655248,49.3799429299672,2.53447500358746,1.32644176254942,-1735582.2357544,5.05953229745731
50.7225403740099,46.4589200681848,2.64357445300058,1.0474964579224,-1693146.6685208,6.8202934676453
50.6354354727978,48.5615326199704,4.33690214349988,1.33345701620299,-1737053.9856896,4.93527737262115
51.4627101261336,46.3590155940953,2.95141189860204,0.680600409536988,-1615821.957944,10.0235208304712
51.0592411206986,47.0367084269632,4.13092903018578,0.666370119288435,-1612298.0635872,10.1318304818279
51.1887125836486,46.4587706501576,2.71051524206107,1.35084629146547,-1739132.7928024,4.90677716472589
51.1288279386464,45.8158709958808,4.56060543274708,1.12473105620571,-1706657.2398576,6.19411325896155
51.0121648077982,49.1763993323762,3.57829640593843,1.04310965263302,-1692028.3345376,6.83336598189073
51.2042657095439,45.1973886763568,2.87429745486451,1.06313879396727,-1696186.251564,6.68655194919812
51.3615890986716,45.5307516649703,2.57027633846011,0.955076669381566,-1676617.670708,7.50971103510646
50.8843658115485,45.4853629794905,4.30007255228752,0.922902930218886,-1671220.0115472,7.67730716927766
50.9601481584258,45.1406222600332,2.63661286224667,0.808104155289952,-1647141.3051736,8.73271209176093
50.7046864007291,45.7212407333542,2.91747868344766,0.838044307320895,-1653542.0166976,8.45748155347983
50.9893544519618,43.1091137635477,3.4881606171211,1.16512578203005,-1713701.2627248,5.93938652213845
50.8366933664682,48.716379637339,2.47781498446622,0.915106741585357,-1668036.870204,7.86857322312109
50.6739705151486,44.0169825922153,4.30205374653656,0.612515754157222,-1599576.4445728,10.6583796705753
51.4627101261336,46.5926707406641,3.03967594072351,0.992300881540313,-1683183.4935648,7.22068389724587
50.7046864007291,45.748085674716,2.91747868344766,0.663110927996952,-1611999.235612,10.1840719924968
51.4627101261336,46.2946011788016,2.90028007003039,0.600675173533752,-1593777.0050528,10.9414286695485
51.0121877294621,49.1798505968693,3.57829640593843,0.998014751510542,-1684005.0652848,7.16694797218283
51.4632293628263,46.5708817447307,2.93949888520641,0.719243559803924,-1625515.1061272,9.62093579500193
51.3615890986716,45.5307516649703,2.47726228560625,0.955076669381566,-1676589.6548312,7.51395782473998
51.1275597677648,43.0884325187622,2.43462446929312,1.16680367824985,-1713609.2305392,5.97787501394848
50.9601481584258,44.4818718707039,2.63661286224667,0.808104155289952,-1647482.1505408,8.71876937331212
51.2042657095439,45.1646397451965,2.57345193642718,1.06313879396727,-1696108.66002,6.69982595268851
50.717036830025,45.7196561916375,2.91747868344766,0.838044307320895,-1653536.7147744,8.45769556488107
51.3589144126786,42.7626867623784,3.90570221619573,0.995531132213666,-1685636.666488,7.09256319064849
51.1219580740684,45.1973886763568,2.86759147704309,1.07385102156514,-1698021.5739904,6.61053248204213
50.8802745968228,45.4853629794905,2.65495493857942,1.06769196674987,-1696904.1013616,6.66405340631892
51.4694747616363,47.0367084269632,4.13092903018578,0.680411641593616,-1615807.1027616,9.98556086215738
50.843426546771,48.6625478683333,2.92307483226743,0.838044307320895,-1652340.6113248,8.50589317173078
51.3589144126786,42.748312268146,2.64088834531451,1.00016905942488,-1686102.9465376,7.11416317970105
51.1364930931561,42.5766413253709,2.43522324450406,0.722000509601976,-1628479.8262496,9.51526969390823
51.0592411206986,47.024222480726,4.13092903018578,0.666370119288435,-1612304.2135888,10.1315854247803
50.7582832191115,44.9794510235622,2.64357445300058,0.742320208050872,-1632269.1835048,9.35063954875238
51.4694747616363,47.0367084269632,4.04197373106194,0.680411641593616,-1615779.8631136,9.98958212877909
51.0592411206986,47.024222480726,4.13092903018578,0.666370119288435,-1612304.2135888,10.1315854247803
50.6739705151486,43.9357135709608,4.30205374653656,0.61484297533707,-1600292.7724608,10.6286576094976
51.4736842105263,47.0517084904065,4.13092903018578,0.706517727415005,-1622488.813088,9.70766549711704
50.6739705151486,43.9814363809429,4.31204152006651,0.667301313134132,-1614613.2310928,10.0327277655931
51.1517358303127,45.5352942273363,2.43522324450406,0.834703295756925,-1652556.2191376,8.51405113806159
51.4736842105263,46.3961348979093,4.30205374653656,0.612515754157222,-1597577.4690368,10.7387528099847
51.0608549664192,47.3234564660472,4.13092903018578,0.666370119288435,-1612161.729264,10.1372634964737
51.4572970908746,48.6528892284794,4.13092903018578,0.680411641593616,-1615290.1061552,10.0057422576494
51.0592411206986,47.024222480726,4.16072509771837,0.680537094804779,-1616041.7223136,9.97518684555122
50.7046864007291,45.4223793166702,4.34030916705722,0.663116242186383,-1612621.3420576,10.1133806594571
50.9601481584258,45.7517121439821,2.63661286224667,0.815355725924289,-1648421.9644272,8.67928734295926
51.1481589149755,42.5766413253709,2.43522324450406,0.723528645145615,-1628844.6559008,9.50010688246336
50.6739705151486,44.0310533391177,4.30205374653656,0.612515754157222,-1599567.2247584,10.6587500616584
51.0592411206986,47.145848999474,2.36560355322499,0.666370119288435,-1611706.2172856,10.2133049187305
50.6739705151486,44.0169825922153,4.13391932707936,0.612515754157222,-1599526.9529888,10.6656320610828
51.1364930931561,42.5766413253709,2.43522324450406,0.713413293710254,-1626376.5781856,9.60266250005322
50.8611086398058,45.1406222600332,2.63661286224667,0.808104155289952,-1647192.2107224,8.73062915832395
51.0790002003256,47.0367084269632,4.2966405899124,0.666370119288435,-1612338.8991568,10.1247670067986
50.8215388214732,45.8084809314588,4.31811608681213,0.663110927996952,-1612314.184736,10.1264127082983
51.0364259835022,47.0367084269632,4.29603382316627,0.642459891818308,-1605893.086968,10.3929119651307
50.7322919023085,45.748085674716,2.91747868344766,0.70297021961704,-1622293.5650776,9.75620680234258
51.0608549664192,47.0279512735051,4.13092903018578,0.666370119288435,-1612301.5752432,10.1316904953112
51.4627101261336,46.2946011788016,2.90028007003039,0.603326380541185,-1594552.4136928,10.9092007718416
51.4627101261336,46.2946011788016,2.85031898567554,0.664557942566544,-1611601.4358008,10.2022126897086
50.6739705151486,47.0285861443263,4.29971002796461,0.612515754157222,-1597672.2470272,10.7350291054599
51.4736842105263,46.3961348979093,4.30205374653656,0.612515754157222,-1597577.4690368,10.7387528099847
50.6997477726643,46.3590155940953,2.96444104750152,0.68278335347958,-1616821.5248144,9.98188978426987
50.7092096177079,44.0169825922153,4.1228073914898,0.695847224180184,-1621878.5998448,9.73643441420207
51.4627101261336,45.8198364020832,3.18372178568712,0.600675173533752,-1594155.1073736,10.9169544391752
50.6739705151486,46.3613695536143,4.30205374653656,0.612515754157222,-1598080.5414816,10.7185552677341
50.6739705151486,44.0310533391177,4.30205374653656,0.621050590118338,-1601987.7566912,10.5580820357841
50.6818796780087,46.3961348979093,4.30205374653656,0.612515754157222,-1598054.0647152,10.7196189744067
51.4722457264848,46.6634073118906,4.28338105956989,0.612515754157222,-1597427.8432992,10.7453412065365
50.6739705151486,46.186610906343,4.13391932707936,0.612515754157222,-1598138.616488,10.7215992269553
50.7346239211553,43.9357135709608,4.25695130905739,0.61484297533707,-1600239.805128,10.6322019584542
51.0683178817833,46.2752355528831,2.94377496812568,0.666370119288435,-1612346.8490584,10.1684075829873
50.6739705151486,43.9040424034675,4.21474379036891,0.612485564582626,-1599616.2936464,10.6595138089225
50.6739705151486,44.0547464207037,4.1336141255069,0.612515754157222,-1599502.0950912,10.6666427676869
50.7230719856621,44.0320658961492,4.3047334969767,0.600204269018268,-1595986.1589232,10.8075592454925
51.4344381166417,46.2946011788016,4.36465059011614,0.600675173533752,-1594238.5540176,10.8757556537821
50.6739705151486,47.0661655705466,4.30028724484556,0.600090886887258,-1594041.184352,10.8860003970141
51.4628609998864,46.2946011788016,2.91319774421942,0.600675173533752,-1593780.8496824,10.9408586292001
50.6739705151486,46.186610906343,4.13391932707936,0.612515754157222,-1598138.616488,10.7215992269553
50.7162760180882,46.2545571826852,4.3047334969767,0.600204269018268,-1594552.0660032,10.8652787012254
50.6837555862748,46.186610906343,3.8501448564547,0.600410820112863,-1594539.0518208,10.8802245143078
51.4566081716354,46.0962585140872,3.22428796838191,0.600675173533752,-1593998.296436,10.9220508518805
51.4645219971366,43.8074352474254,4.33445928170581,0.612515754157222,-1599207.7203536,10.6722015031925
51.4722457264848,46.3260812956933,4.2855206768492,0.612516949987929,-1597613.1371632,10.7378599377518
51.4580577471567,45.2628078010128,4.30205374653656,0.612515754157222,-1598276.4721728,10.7106793780029
51.4626174117456,46.2958542559195,2.93089481298732,0.612515754157222,-1597223.925268,10.7971932984013
50.6739705151486,44.0547464207037,4.10332290377582,0.611916816878458,-1599322.1080512,10.6750642213049
51.4736842105263,46.3613695536143,4.30205374653656,0.612515754157222,-1597597.000048,10.7379714869926
50.6750837073988,46.3961348979093,4.13238472891023,0.612515754157222,-1598007.086192,10.7269470020056
50.6445655588473,46.3974142543555,4.30205374653656,0.61287802400446,-1598180.4367152,10.7143936663683
50.6739705151486,45.7809993385069,3.18606246862248,0.612515754157222,-1598108.6605416,10.7529578746673
51.4736842105263,46.4001410169283,4.25702311639352,0.65217224435742,-1608638.2581184,10.280165726179
50.7593904430401,44.0432085215844,4.30206144462644,0.60398255045071,-1597050.464992,10.7633363562198
50.6739705151486,45.4241214541949,4.13391932707936,0.612515754157222,-1598618.5701104,10.7022619747139
50.6818788621771,46.3961348979093,4.37654844947106,0.612515754157222,-1598076.5457072,10.716326636167
50.714997937989,46.2545571826852,4.3135578382236,0.603961881679929,-1595652.2415552,10.8192445551961
51.4627101261336,46.2946011788016,2.90028007003039,0.600675173533752,-1593777.0050528,10.9414286695485
51.4263779069424,44.0320658961492,4.19851284576609,0.600204269018268,-1595491.4513712,10.8308224114391
50.7230719856621,43.9496324470005,4.3047334969767,0.600204269018268,-1596040.9464304,10.8053513510725
50.6761513192657,46.1901649057159,3.03613704210696,0.600675173533752,-1594373.8273728,10.9127157892796
51.4342310335088,46.2945965638556,2.93089481298732,0.606756663812236,-1595576.8780528,10.8656611534933
51.4619116628557,46.2922356903681,4.3047334969767,0.600694592040574,-1594211.344568,10.8787702179453
51.4627101261336,45.8198364020832,3.18372178568712,0.600675173533752,-1594155.1073736,10.9169544391752
51.4344381166417,46.2945995188013,2.94018964910767,0.600342865177404,-1593708.3916352,10.9430254738048
51.4736842105263,46.3236051410417,4.30205374653656,0.612515754157222,-1597618.406632,10.7371135727006
50.7241740997336,47.0661655705466,4.42906579164559,0.600154999041687,-1594069.8781312,10.8806677946186
51.4715173050606,46.333319573311,4.40554963139734,0.612385476925146,-1597608.0893344,10.7342360231929
51.4408628045864,46.2545571826852,4.30908677640591,0.600653801950906,-1594235.2397904,10.8776870604762
51.4345249376993,46.2945581192731,4.36465059011614,0.600663702803765,-1594235.1713904,10.8758962481307
51.4627101261336,46.0363640301604,2.90028007003039,0.600675173533752,-1593933.3667352,10.9350368736369
51.4344381166417,46.2946011788016,2.91675616916127,0.600675173533752,-1593798.6816056,10.9400155828457
50.6836202670206,47.0601661568907,4.29502729456795,0.600405402450712,-1594129.6821376,10.8824826259653
51.4626511942035,46.0962585140872,3.22428796838191,0.600675173533752,-1593994.5881784,10.922202653924
50.7162760180882,46.2548786408589,2.84921157409301,0.600049870416927,-1594067.9051808,10.931267632211
51.380047917824,46.2946011788016,2.95391185482835,0.603945029020961,-1594798.028316,10.897323668547
51.4628609998864,46.508487652527,2.91319774421942,0.600154357832783,-1593505.4882144,10.952213516778
51.4569145194003,46.0962585140872,3.22428796838191,0.611623587168101,-1597177.9233352,10.7898793084782
51.4627101261336,46.2879464098174,3.19011009912229,0.604720602318312,-1595050.8553528,10.8792814322975
51.4627101261336,45.8209963517426,2.90064410231763,0.600675173533752,-1594068.7771464,10.929484076224
50.7162760180882,46.2548786408589,2.84921157409301,0.600039428664134,-1594064.8422144,10.9313948111297
51.462706425251,46.2946011788016,2.91319774421942,0.600675173533752,-1593780.9413296,10.9408547569522
51.4625793583289,46.1901649057159,3.09484527285551,0.600675173533752,-1593898.2816688,10.9302619687402
51.4344381166417,46.5956494783762,3.16198306272842,0.600188532818182,-1593558.7383696,10.9420600383494
50.6739705151486,47.0661655705466,4.30504219641608,0.642883700558009,-1606190.001496,10.3805659537397
51.4566081716354,46.0962585140872,3.22428796838191,0.600675173533752,-1593998.296436,10.9220508518805
51.4344381166417,46.2945995188013,2.94018964910767,0.600342865177404,-1593708.3916352,10.9430254738048
51.4566081716354,47.0236571670897,3.22428796838191,0.600675173533752,-1593486.7942192,10.9428355159643
51.462296815,46.2945995188013,2.94018964910767,0.600342865177404,-1593691.9600336,10.9436959668863
50.7162760180882,46.2548786408589,2.84921157409301,0.600049870416927,-1594067.9051808,10.931267632211
51.4344381166417,46.2945995188013,2.94018964910767,0.600342865177404,-1593708.3916352,10.9430254738048
51.4344381166417,46.2946011788016,2.87176425026054,0.600675173533752,-1593785.0129952,10.9420105984287
50.6315789473684,46.4524825204723,3.8501448564547,0.600410820112863,-1594404.0331344,10.885683518662
51.4627101261336,46.2946011788016,2.90028007003039,0.600675173533752,-1593777.0050528,10.9414286695485
51.4628705526321,46.2875042100445,2.91268993431327,0.600675173533752,-1593784.8554216,10.9407105196761
50.6974301339622,46.0296702074921,4.29502729456795,0.600414077546191,-1594764.6642208,10.8569529395988
51.4627129925231,46.508487652527,3.07226720788426,0.60017404483314,-1593559.7868456,10.9448990654176
51.4627101261336,46.2946011788016,2.90028007003039,0.613686204728066,-1597551.7417888,10.7845426015701
51.4344381166417,46.2945995188013,3.21877620625507,0.600342865177404,-1593793.0266328,10.9306687298648
51.4620730034298,46.6725467462348,2.94018964910767,0.600342865177404,-1593479.6095096,10.9523619592213
51.4344381166417,46.5891508002842,3.16198306272842,0.600188532818182,-1593562.3129432,10.9419155970669
51.4626017800489,46.595678045691,2.91319774421942,0.600188684049416,-1593467.484732,10.9537576528935
51.4587594595457,46.2945995188013,2.93599374175128,0.600342865177404,-1593692.769016,10.9437971289898
51.4628609998864,46.508487652527,2.91319774421942,0.600672448171585,-1593657.4679904,10.945896314419
51.4642186682925,46.2932427193916,3.09550929942675,0.600660635428976,-1593831.9870096,10.932947794907
51.4344381166417,46.5956494783762,3.1554361621102,0.600188532818182,-1593556.7432856,10.9423503282844
51.4344381166417,46.2945995188013,3.05915097588016,0.600342865177404,-1593744.5322576,10.9377489210836
51.4542592653661,46.2945995188013,3.09024707880054,0.600342865177404,-1593742.2899736,10.9368465092962
51.1887125836486,46.4587706501576,2.71051524206107,1.36610020347667,-1741178.9880376,4.8217409352836
51.4344381166417,46.2945995188013,2.93966310149924,0.600661606551687,-1593801.6750744,10.9391652360394
51.4353207966123,46.1864035561878,2.9452315010846,0.600342865177404,-1593774.212348,10.9401760199846
51.4571292585309,46.5933989181824,3.16766973237029,0.600671225275029,-1593690.8763408,10.936376316991
51.4344381166417,45.8919525509846,2.95047767076623,0.71954102561972,-1625957.7749704,9.60249007134709
51.4625793583289,46.2012810974475,3.09484527285551,0.600666995407554,-1593889.2071752,10.9306342832213
51.4628609998864,46.2946011878875,2.93937352756967,0.600675173533752,-1593788.804236,10.9396968268607
51.4325252932785,46.2945995188013,2.94018964910767,0.600291151203017,-1593694.3660312,10.9436100325174
51.4560612845493,47.0218099624643,3.44309160848558,0.600675173533752,-1593554.9413968,10.93300733799
51.4445479459025,46.2945995188013,2.84559811663121,0.600132243368393,-1593611.903868,10.9500326331631
51.462296815,46.2945995188013,2.94018964910767,0.600342865177404,-1593691.9600336,10.9436959668863
51.4566081716354,46.9655883872843,3.22408631573241,0.600675173533752,-1593515.3464616,10.9416866321551
51.4340192488083,46.5669452284752,3.26252488741917,0.600062462152641,-1593568.4431712,10.9384726552983
51.4566081716354,46.8214384478384,3.47482077181369,0.600675173533752,-1593664.9346872,10.9275395380276
51.4628609998864,46.508487652527,2.93124863400301,0.661375106561024,-1610662.9061744,10.238530625813
51.4344381166417,46.2004709850132,3.02799528063492,0.686825023409741,-1617558.4262248,9.94896263069515
51.4626017800489,46.595678045691,2.79896199074348,0.600188684049416,-1593432.6628272,10.95884027956
51.4626017800489,46.595678045691,2.91319774421942,0.600188684049416,-1593467.484732,10.9537576528935
51.4344381166417,46.2945995188013,2.94018964910767,0.600342865177404,-1593708.3916352,10.9430254738048
51.4587594595457,46.2945995188013,3.03366133463604,0.600160710674232,-1593669.0276064,10.9416861611478
51.4631020287488,46.5956494783762,3.16198306272842,0.600188681038786,-1593543.0698392,10.9426969091026
51.4246485786319,46.602287706399,3.09537704954842,0.600343311784226,-1593585.5979664,10.9430648572116
51.3668063152764,46.595678045691,3.33435440341989,0.600188684049416,-1593648.7659736,10.9328687013741
51.4628600930944,46.9962194403275,2.94018964910767,0.60018425150341,-1593266.0355768,10.9611017707524
51.4344381166417,46.4162353451509,2.94018964910767,0.600342865177404,-1593637.4262744,10.9459232930319
51.4566120702406,47.0236571670897,3.01086272834835,0.600675173533752,-1593421.4463472,10.9523745511066
51.4343620945925,46.5956494783762,3.16198306272842,0.600188532818182,-1593558.7782048,10.942059006843
51.4353207966123,46.0229521855936,3.15926483074344,0.600342895648015,-1593940.0356144,10.9265781550046
51.4342542336566,46.1086668011333,3.0722669209042,0.600154357832783,-1593805.6937056,10.934876787489
51.4626017800489,46.595678045691,2.84457438456918,0.600188684049416,-1593446.5666216,10.9568110268919
51.4631117777954,47.0236571670897,2.96965749916257,0.600675173533752,-1593405.661112,10.9543448737559
51.4444619031302,45.2167499411474,2.84470830701845,0.600132243368393,-1594288.2661512,10.9223731462927
51.4711667671659,46.595678045691,2.79896199074348,0.60008094653319,-1593396.3552496,10.9603454094416
51.4626017800489,47.0703729866601,2.75111192240415,0.600154457395004,-1593163.3030072,10.9713848763025
51.3818070227287,46.2945995188013,2.94015927223974,0.600132243368393,-1593677.9573112,10.9443142354543
51.4155523731901,46.595678045691,2.7952109469299,0.600188684049416,-1593457.4262912,10.9579482876719
51.4566081716354,47.0236571670897,3.24277186541037,0.600571307448353,-1593461.9522616,10.9432765872733
51.4446853796438,46.88793148523,2.84648515455033,0.600132243368393,-1593285.5244576,10.9633357296909
51.4626017800489,46.6009670916212,2.93932336285009,0.637379911755671,-1604081.1641712,10.5117876663624
51.4626017800489,47.054609688115,2.91319774421942,0.600666706321007,-1593371.0570808,10.9575758686672
51.4628739358847,46.2945995188013,3.14774369431987,0.600191876317298,-1593710.4136936,10.9363412248693
51.4312615181791,47.0103928828718,2.93963153505563,0.600675173533752,-1593418.6531024,10.9547840844398
51.4622229026833,46.6252145431381,3.38693979436275,0.600667228496128,-1593736.4680216,10.9274781856402
51.4246485786319,46.6017212089403,3.09537704954842,0.600343305448133,-1593585.9010864,10.9430523735449
51.4445479459025,46.2945995188013,2.84204087424683,0.600113061360359,-1593605.1959056,10.9504232719572
51.4620730034298,46.7105104932791,2.94018964910767,0.630610847890626,-1602138.6497088,10.59245086628
51.4256892638797,46.8581542486162,2.9657947506164,0.600184492092257,-1593362.3725456,10.9563548793737
51.4637313053885,46.6725467462348,2.94018964910767,0.600342865177404,-1593478.7289928,10.9523975226786
51.4628704189434,47.0703729866601,2.93543586366097,0.600184121969906,-1593228.3491512,10.9627886578104
51.4256892638797,46.8581542486162,2.96252228508289,0.600189694584494,-1593362.9040048,10.9564374074171
51.4568374991367,46.9402859964454,3.24277186541037,0.600571307448353,-1593503.0600288,10.9416111697331
51.3620112582147,47.054609688115,2.91319774421942,0.600675057699247,-1593422.9666128,10.9554594956992
51.467079390916,46.595678045691,2.82143798370275,0.600188684049416,-1593437.0724752,10.9579401516397
51.4620730034298,46.6725467462348,2.90787231399914,0.600342865177404,-1593469.7507112,10.9538012828
51.4626017800489,47.0549405035405,2.80695283095894,0.600666706321007,-1593338.3614856,10.9623302586571
51.3915093725751,46.5540781479761,2.79896199074348,0.600151193962694,-1593484.217328,10.956740374089
51.462601831931,47.0236571670897,2.96965749916257,0.600675173533752,-1593405.9099384,10.9543346711963
51.4625502200643,46.595678045691,2.79922782415931,0.600188684049416,-1593432.7705216,10.9588270465352
51.4354847222653,47.2453941976237,2.80030107301332,0.613609464089262,-1597022.635888,10.8093627933751
51.4711667671659,46.5120662578447,2.79454800843415,0.60008094653319,-1593441.169636,10.9586543893344
51.4626414122158,47.5917444828515,2.79680359844158,0.621424074847338,-1599099.5080312,10.7230187748048
51.4626017800489,46.6079463672718,2.91319774421942,0.600331470528947,-1593502.6988384,10.9522901665031
51.4312615181791,46.593358111476,2.93963153505563,0.671409523047624,-1613305.1177384,10.1284202559556
51.4728920507772,46.595678045691,2.80450117469036,0.60008094653319,-1593397.0999016,10.9601379483621
51.4142418966448,46.595678045691,2.79896199074348,0.625343616594123,-1600699.353784,10.6568543466965
51.4312615181791,47.0099137173812,2.9275989470659,0.600005255112706,-1593218.4335528,10.9634894154097
51.4334806498047,46.8581542486162,2.97314214236057,0.600184492092257,-1593360.5968296,10.9561909613745
51.4253479032692,46.8581542486162,2.96576877794972,0.659943347867718,-1610135.0167736,10.2592236478223
